Contrato,Unidade Gestora,Aditivo,Tipo de Contrato,Empresa,Valor,link_id,url,pdf_url_contrato,pdf_file_contrato
004/2016,Prefeitura Municipal de Macaé,Contrato Original,Prestação de Serviços,E. J. I. FIEL TURISMO LTDA ME,"R$ 2.121.991,60",577,http://sistemas.macae.rj.gov.br:84/transparencia/default/contratacoes/mostrarcontratos?id=577,http://sistemas.macae.rj.gov.br:84/sim/midia/contrato/577/1457106380.pdf,1457106380.pdf
004/2016,Fundação Municipal Hospitalar de Macaé – FMHM,Contrato Original,Prestação de Serviços,L. P. OLIVEIRA ME,"R$ 127.996,80",586,http://sistemas.macae.rj.gov.br:84/transparencia/default/contratacoes/mostrarcontratos?id=586,http://sistemas.macae.rj.gov.br:84/sim/midia/contrato/586/1457782756.pdf,1457782756.pdf
004/2016,Fundo Municipal de Saúde – FMS,Contrato Original,Prestação de Serviços,COMERCIAL DE EQUIPAMENTOS MÉDICO HOSPITALARES SERRA DAS ARARAS LTDA,"R$ 31.120,00",636,http://sistemas.macae.rj.gov.br:84/transparencia/default/contratacoes/mostrarcontratos?id=636,http://sistemas.macae.rj.gov.br:84/sim/midia/contrato/636/1460745040.pdf,1460745040.pdf
004/2016,Prefeitura Municipal de Macaé,3º Aditivo,Prestação de Serviços,E. J. I. FIEL TURISMO LTDA ME,"R$ 1.941.280,00",1402,http://sistemas.macae.rj.gov.br:84/transparencia/default/contratacoes/mostrarcontratos?id=1402,http://sistemas.macae.rj.gov.br:84/sim/midia/contrato/1402/1553787731.pdf,1553787731.pdf
004/2016,Fundo Municipal de Transporte e Trânsito – FMTT,Contrato Original,Aquisição de Material,GAMA AMIM COMERCIO DE MATERIAIS DE LIMPEZA LTDA - ME,"R$ 19.259,25",855,http://sistemas.macae.rj.gov.br:84/transparencia/default/contratacoes/mostrarcontratos?id=855,http://sistemas.macae.rj.gov.br:84/sim/midia/contrato/855/1480387353.pdf,1480387353.pdf
004/2016,Prefeitura Municipal de Macaé,1º Aditivo,Prestação de Serviços,E. J. I. FIEL TURISMO LTDA ME,"R$ 2.121.991,60",934,http://sistemas.macae.rj.gov.br:84/transparencia/default/contratacoes/mostrarcontratos?id=934,http://sistemas.macae.rj.gov.br:84/sim/midia/contrato/934/1493462097.pdf,1493462097.pdf
003/2016,Fundo Municipal de Saúde – FMS,Contrato Original,Aquisição de Material,COMERCIAL DE EQUIPAMENTOS MÉDICO HOSPITALARES SERRA DAS ARARAS LTDA,"R$ 9.755,00",625,http://sistemas.macae.rj.gov.br:84/transparencia/default/contratacoes/mostrarcontratos?id=625,http://sistemas.macae.rj.gov.br:84/sim/midia/contrato/625/1460606224.pdf,1460606224.pdf
003/2016,Fundo Municipal de Assistência Social – FMAS,Contrato Original,Prestação de Serviços,MARED SUPRIMENTOS DE INFORMÁTICA EIRELI-ME,"R$ 7.992,00",865,http://sistemas.macae.rj.gov.br:84/transparencia/default/contratacoes/mostrarcontratos?id=865,http://sistemas.macae.rj.gov.br:84/sim/midia/contrato/865/1482767968.pdf,1482767968.pdf
003/2016,Fundação Municipal Hospitalar de Macaé – FMHM,Contrato Original,,SEPARAR PRODUTOS E SERVIÇOS LTDA,,620,http://sistemas.macae.rj.gov.br:84/transparencia/default/contratacoes/mostrarcontratos?id=620,http://sistemas.macae.rj.gov.br:84/sim/midia/contrato/620/1460234087.pdf,1460234087.pdf
003/2016,Instituto de Previdência dos Servidores do Município de Macaé – Macaeprev,Contrato Original,Aquisição de Material,PRIME SOLUÇÕES EMPRESARIAIS DO BRASIL LTDA ME,"R$ 64.000,00",795,http://sistemas.macae.rj.gov.br:84/transparencia/default/contratacoes/mostrarcontratos?id=795,http://sistemas.macae.rj.gov.br:84/sim/midia/contrato/795/1472887224.pdf,1472887224.pdf
003/2016,Fundo Municipal de Transporte e Trânsito – FMTT,Contrato Original,Prestação de Serviços,KROMAC COMERCIO E SERVIÇOS LTDA - ME,"R$ 1.183.264,63",844,http://sistemas.macae.rj.gov.br:84/transparencia/default/contratacoes/mostrarcontratos?id=844,http://sistemas.macae.rj.gov.br:84/sim/midia/contrato/844/1478208016.pdf,1478208016.pdf
003/2016,Prefeitura Municipal de Macaé,Contrato Original,Aquisição de Material,PRIME SOLUÇÕES EMPRESARIAIS DO BRASIL LTDA,"R$ 96.000,00",559,http://sistemas.macae.rj.gov.br:84/transparencia/default/contratacoes/mostrarcontratos?id=559,http://sistemas.macae.rj.gov.br:84/sim/midia/contrato/559/1454132918.pdf,1454132918.pdf
002/2016,Fundação Municipal Hospitalar de Macaé – FMHM,Contrato Original,Aquisição de Material,SEPARAR PRODUTOS E SERVIÇOS LTDA,"R$ 358.120,00",619,http://sistemas.macae.rj.gov.br:84/transparencia/default/contratacoes/mostrarcontratos?id=619,http://sistemas.macae.rj.gov.br:84/sim/midia/contrato/619/1460174764.pdf,1460174764.pdf
002/2016,Fundação Educacional de Macaé – Funemac,Contrato Original,Prestação de Serviços,JB ALIMENTAÇÃO E SERVIÇOS LTDA,"R$ 1.253.063,52",843,http://sistemas.macae.rj.gov.br:84/transparencia/default/contratacoes/mostrarcontratos?id=843,http://sistemas.macae.rj.gov.br:84/sim/midia/contrato/843/1477445208.pdf,1477445208.pdf
002/2016,Fundo Municipal de Assistência Social – FMAS,Contrato Original,Aquisição de Material,KROFMAN COMÉRCIO E SERVIÇOS LTDA ME,"R$ 34.597,00",862,http://sistemas.macae.rj.gov.br:84/transparencia/default/contratacoes/mostrarcontratos?id=862,http://sistemas.macae.rj.gov.br:84/sim/midia/contrato/862/1490978970.pdf,1490978970.pdf
002/2016,Fundo Municipal de Transporte e Trânsito – FMTT,Contrato Original,Prestação de Serviços,SUAD VENDAS E SERVIÇOS LTDA,"R$ 116.499,24",846,http://sistemas.macae.rj.gov.br:84/transparencia/default/contratacoes/mostrarcontratos?id=846,http://sistemas.macae.rj.gov.br:84/sim/midia/contrato/846/1478222946.pdf,1478222946.pdf
002/2016,Prefeitura Municipal de Macaé,1º Aditivo,Obras e Serviços de Engenharia,ÔNIX SERVIÇOS LTDA,"R$ 2.643,19",885,http://sistemas.macae.rj.gov.br:84/transparencia/default/contratacoes/mostrarcontratos?id=885,http://sistemas.macae.rj.gov.br:84/sim/midia/contrato/885/1486629529.pdf,1486629529.pdf
002/2016,Prefeitura Municipal de Macaé,2º Aditivo,Obras e Serviços de Engenharia,ÔNIX SERVIÇOS LTDA,,1030,http://sistemas.macae.rj.gov.br:84/transparencia/default/contratacoes/mostrarcontratos?id=1030,http://sistemas.macae.rj.gov.br:84/sim/midia/contrato/1030/1505232539.pdf,1505232539.pdf
002/2016,Instituto de Previdência dos Servidores do Município de Macaé – Macaeprev,Contrato Original,Prestação de Serviços,H. BOY OTZ JUNIOR COMÉRCIO E SERVIÇOS - ME,"R$ 2.235,00",801,http://sistemas.macae.rj.gov.br:84/transparencia/default/contratacoes/mostrarcontratos?id=801,http://sistemas.macae.rj.gov.br:84/sim/midia/contrato/801/1473186743.pdf,1473186743.pdf
002/2016,Fundo Municipal de Saúde – FMS,Contrato Original,Prestação de Serviços,Rio de Janeiro serviços e comércio ltda-epp,"R$ 1.670.900,94",615,http://sistemas.macae.rj.gov.br:84/transparencia/default/contratacoes/mostrarcontratos?id=615,http://sistemas.macae.rj.gov.br:84/sim/midia/contrato/615/1459338270.pdf,1459338270.pdf
002/2016,Prefeitura Municipal de Macaé,Contrato Original,Obras e Serviços de Engenharia,ÔNIX SERVIÇOS LTDA,"R$ 6.674.457,90",515,http://sistemas.macae.rj.gov.br:84/transparencia/default/contratacoes/mostrarcontratos?id=515,http://sistemas.macae.rj.gov.br:84/sim/midia/contrato/515/1453311914.pdf,1453311914.pdf
001/2016,Fundo Municipal de Assistência Social – FMAS,Contrato Original,Aquisição de Material,HERALDO A. RIBEIRO - ME,"R$ 24.948,00",857,http://sistemas.macae.rj.gov.br:84/transparencia/default/contratacoes/mostrarcontratos?id=857,http://sistemas.macae.rj.gov.br:84/sim/midia/contrato/857/1480527629.pdf,1480527629.pdf
01/2016,Fundo Ambiental,Contrato Original,Aquisição de Material,LÍDER COMÉRCIO E INDÚSTRIA S.A,"R$ 273.000,00",665,http://sistemas.macae.rj.gov.br:84/transparencia/default/contratacoes/mostrarcontratos?id=665,http://sistemas.macae.rj.gov.br:84/sim/midia/contrato/665/1461683693.pdf,1461683693.pdf
001/2016,Fundação Municipal Hospitalar de Macaé – FMHM,Contrato Original,Prestação de Serviços,EDITORA JORNALÍSTICA ALBERTO LTDA,"R$ 18.000,00",618,http://sistemas.macae.rj.gov.br:84/transparencia/default/contratacoes/mostrarcontratos?id=618,http://sistemas.macae.rj.gov.br:84/sim/midia/contrato/618/1460016769.pdf,1460016769.pdf
01/2016,Instituto de Previdência dos Servidores do Município de Macaé – Macaeprev,Contrato Original,Prestação de Serviços,ESCRITÓRIO TÉCNICO DE ASSESSORIA ATUARIAL SOCIEDADE SIMPLES LTDA,"R$ 7.500,00",578,http://sistemas.macae.rj.gov.br:84/transparencia/default/contratacoes/mostrarcontratos?id=578,http://sistemas.macae.rj.gov.br:84/sim/midia/contrato/578/1457092058.pdf,1457092058.pdf
001/2016,Prefeitura Municipal de Macaé,Contrato Original,Obras e Serviços de Engenharia,ÔNIX SERVIÇOS LTDA,"R$ 8.512.894,90",514,http://sistemas.macae.rj.gov.br:84/transparencia/default/contratacoes/mostrarcontratos?id=514,http://sistemas.macae.rj.gov.br:84/sim/midia/contrato/514/1453351716.pdf,1453351716.pdf
001/2016,Fundo Municipal de Saúde – FMS,Contrato Original,Aquisição de Material,"Endotech Comercio, importação, Exportação e Serviços ltda - epp","R$ 590.000,00",513,http://sistemas.macae.rj.gov.br:84/transparencia/default/contratacoes/mostrarcontratos?id=513,http://sistemas.macae.rj.gov.br:84/sim/midia/contrato/513/1453283980.pdf,1453283980.pdf
001/2016,Fundação Educacional de Macaé – Funemac,Contrato Original,Obras e Serviços de Engenharia,Sercon Construções Eireli - EPP,"R$ 39.190,55",624,http://sistemas.macae.rj.gov.br:84/transparencia/default/contratacoes/mostrarcontratos?id=624,http://sistemas.macae.rj.gov.br:84/sim/midia/contrato/624/1460619654.pdf,1460619654.pdf
001/2016,Prefeitura Municipal de Macaé,1º Aditivo,Obras e Serviços de Engenharia,ÔNIX SERVIÇOS LTDA,"R$ 10.593,55",883,http://sistemas.macae.rj.gov.br:84/transparencia/default/contratacoes/mostrarcontratos?id=883,http://sistemas.macae.rj.gov.br:84/sim/midia/contrato/883/1486629828.pdf,1486629828.pdf
001/2016,Fundo Municipal de Transporte e Trânsito – FMTT,Contrato Original,Prestação de Serviços,ANGEMAR MULTI COMERCIAL E EMPREENDIMENTOS LTDA,"R$ 116.094,00",845,http://sistemas.macae.rj.gov.br:84/transparencia/default/contratacoes/mostrarcontratos?id=845,http://sistemas.macae.rj.gov.br:84/sim/midia/contrato/845/1478290427.pdf,1478290427.pdf
EMPENHO 56/2016,Fundo Municipal de Transporte e Trânsito – FMTT,Contrato Original,Prestação de Serviços,AMPLA ENERGIA E SERVIÇOS S/A,"R$ 91.426,68",623,http://sistemas.macae.rj.gov.br:84/transparencia/default/contratacoes/mostrarcontratos?id=623,http://sistemas.macae.rj.gov.br:84/sim/midia/contrato/623/1460525850.pdf,1460525850.pdf
005/2015-I,Fundo Municipal de Saúde – FMS,Contrato Original,Prestação de Serviços,OLYMPUS OPTICAL DO BRASIL LTDA,"R$ 180.000,00",529,http://sistemas.macae.rj.gov.br:84/transparencia/default/contratacoes/mostrarcontratos?id=529,http://sistemas.macae.rj.gov.br:84/sim/midia/contrato/529/1453903732.pdf,1453903732.pdf
005/2015-FMTT,Prefeitura Municipal de Macaé,1º Aditivo,Prestação de Serviços,FIRE DE CAMPOS EMPREENDIMENTOS LTDA EPP,"R$ 595.615,32",1042,http://sistemas.macae.rj.gov.br:84/transparencia/default/contratacoes/mostrarcontratos?id=1042,http://sistemas.macae.rj.gov.br:84/sim/midia/contrato/1042/1508235113.pdf,1508235113.pdf
005/2015-FMTT,Prefeitura Municipal de Macaé,Contrato Original,Prestação de Serviços,FIRE DE CAMPOS EMPREENDIMENTOS LTDA EPP,"R$ 2.718.810,74",1041,http://sistemas.macae.rj.gov.br:84/transparencia/default/contratacoes/mostrarcontratos?id=1041,http://sistemas.macae.rj.gov.br:84/sim/midia/contrato/1041/1508181461.pdf,1508181461.pdf
005/2015-FMTT,Prefeitura Municipal de Macaé,3º Aditivo,Prestação de Serviços,FIRE DE CAMPOS EMPREENDIMENTOS LTDA EPP,"R$ 629.969,76",1044,http://sistemas.macae.rj.gov.br:84/transparencia/default/contratacoes/mostrarcontratos?id=1044,http://sistemas.macae.rj.gov.br:84/sim/midia/contrato/1044/1508196712.pdf,1508196712.pdf
005/2015-FMTT,Prefeitura Municipal de Macaé,2º Aditivo,Prestação de Serviços,FIRE DE CAMPOS EMPREENDIMENTOS LTDA EPP,,1043,http://sistemas.macae.rj.gov.br:84/transparencia/default/contratacoes/mostrarcontratos?id=1043,http://sistemas.macae.rj.gov.br:84/sim/midia/contrato/1043/1508166366.pdf,1508166366.pdf
004/2015-FMTT,Prefeitura Municipal de Macaé,2º Aditivo,Prestação de Serviços,INFOSHORE COMÉRCIO E SERVIÇOS DE TECNOLOGIA DA INFORMAÇÃO E COMUNICAÇÃO LTDA ME,"R$ 972.718,20",1023,http://sistemas.macae.rj.gov.br:84/transparencia/default/contratacoes/mostrarcontratos?id=1023,http://sistemas.macae.rj.gov.br:84/sim/midia/contrato/1023/1506749958.pdf,1506749958.pdf
002/2015-FMTT,Prefeitura Municipal de Macaé,1º Aditivo,Prestação de Serviços,TRAFEG SINALIZACAO E SEGURANCA DE TRANSITO LTDA,"R$ 354.600,00",1025,http://sistemas.macae.rj.gov.br:84/transparencia/default/contratacoes/mostrarcontratos?id=1025,http://sistemas.macae.rj.gov.br:84/sim/midia/contrato/1025/1504699457.pdf,1504699457.pdf
002/2015-FMTT,Prefeitura Municipal de Macaé,Contrato Original,Prestação de Serviços,TRAFEG SINALIZACAO E SEGURANCA DE TRANSITO LTDA,"R$ 354.600,00",1006,http://sistemas.macae.rj.gov.br:84/transparencia/default/contratacoes/mostrarcontratos?id=1006,http://sistemas.macae.rj.gov.br:84/sim/midia/contrato/1006/1501568686.pdf,1501568686.pdf
002/2015-FMTT,Prefeitura Municipal de Macaé,2º Aditivo,Prestação de Serviços,TRAFEG SINALIZACAO E SEGURANCA DE TRANSITO LTDA,"R$ 354.600,00",1007,http://sistemas.macae.rj.gov.br:84/transparencia/default/contratacoes/mostrarcontratos?id=1007,http://sistemas.macae.rj.gov.br:84/sim/midia/contrato/1007/1501523745.pdf,1501523745.pdf
030/2015-FMS,Prefeitura Municipal de Macaé,Rescisão Contratual,Obras e Serviços de Engenharia,C. H. CONSTRUTORA E SERVIÇOS LTDA ME,,1233,http://sistemas.macae.rj.gov.br:84/transparencia/default/contratacoes/mostrarcontratos?id=1233,http://sistemas.macae.rj.gov.br:84/sim/midia/contrato/1233/1536683895.pdf,1536683895.pdf
026/2015-FMS,Prefeitura Municipal de Macaé,Rescisão Contratual,Obras e Serviços de Engenharia,C. H. CONSTRUTORA E SERVIÇOS LTDA ME,,1234,http://sistemas.macae.rj.gov.br:84/transparencia/default/contratacoes/mostrarcontratos?id=1234,http://sistemas.macae.rj.gov.br:84/sim/midia/contrato/1234/1536826262.pdf,1536826262.pdf
009/2015-FMS,Prefeitura Municipal de Macaé,3º Aditivo,Prestação de Serviços,MAC ID COMÉRCIO SERVIÇOS E TECNOLOGIA DA INFORMÁTICA LTDA,"R$ 381.600,00",1185,http://sistemas.macae.rj.gov.br:84/transparencia/default/contratacoes/mostrarcontratos?id=1185,http://sistemas.macae.rj.gov.br:84/sim/midia/contrato/1185/1526741434.pdf,1526741434.pdf
009/2015-FMS,Prefeitura Municipal de Macaé,2º Aditivo,Prestação de Serviços,MAC ID COMÉRCIO SERVIÇOS E TECNOLOGIA DA INFORMÁTICA LTDA,"R$ 381.600,00",993,http://sistemas.macae.rj.gov.br:84/transparencia/default/contratacoes/mostrarcontratos?id=993,http://sistemas.macae.rj.gov.br:84/sim/midia/contrato/993/1498589715.pdf,1498589715.pdf
009/2015-FMS,Fundo Municipal de Saúde – FMS,4º Aditivo,Prestação de Serviços,MAC ID COMERCIO SERVIÇOS E TECNOLOGIA DA INFORMÁTICA LTDA,"R$ 381.600,00",1470,http://sistemas.macae.rj.gov.br:84/transparencia/default/contratacoes/mostrarcontratos?id=1470,http://sistemas.macae.rj.gov.br:84/sim/midia/contrato/1470/1561052701.pdf,1561052701.pdf
003/2015-FMS,Prefeitura Municipal de Macaé,Contrato Original,,,,1136,http://sistemas.macae.rj.gov.br:84/transparencia/default/contratacoes/mostrarcontratos?id=1136,http://sistemas.macae.rj.gov.br:84/sim/midia/contrato/1136/,
002/2015-ESANE,Prefeitura Municipal de Macaé,Contrato Original,Prestação de Serviços,ALTERDATA TECNOLOGIA EM INFORMÁTICA LTDA,"R$ 6.789,60",336,http://sistemas.macae.rj.gov.br:84/transparencia/default/contratacoes/mostrarcontratos?id=336,http://sistemas.macae.rj.gov.br:84/sim/midia/contrato/336/1443804779.pdf,1443804779.pdf
003/2015-EMIP,Prefeitura Municipal de Macaé,Contrato Original,Prestação de Serviços,ENGELUMEN ENERGIA E ILUMINAÇÃO LTDA,"R$ 7.330.432,68",307,http://sistemas.macae.rj.gov.br:84/transparencia/default/contratacoes/mostrarcontratos?id=307,http://sistemas.macae.rj.gov.br:84/sim/midia/contrato/307/1442657949.pdf,1442657949.pdf
003/2015-EMIP,Prefeitura Municipal de Macaé,1º Termo de Apostilamento,Prestação de Serviços,ENGELUMEN ENERGIA E ILUMINAÇÃO LTDA,,308,http://sistemas.macae.rj.gov.br:84/transparencia/default/contratacoes/mostrarcontratos?id=308,http://sistemas.macae.rj.gov.br:84/sim/midia/contrato/308/1442620636.pdf,1442620636.pdf
002/2015-EMIP,Prefeitura Municipal de Macaé,1º Aditivo,Prestação de Serviços,RELUZ EMPREENDIMENTOS E SERVIÇOS LTDA,"R$ 5.227.216,20",718,http://sistemas.macae.rj.gov.br:84/transparencia/default/contratacoes/mostrarcontratos?id=718,http://sistemas.macae.rj.gov.br:84/sim/midia/contrato/718/1464273132.pdf,1464273132.pdf
002/2015-EMIP,Prefeitura Municipal de Macaé,Contrato Original,Prestação de Serviços,RELUZ EMPREENDIMENTOS E SERVIÇOS LTDA,"R$ 4.189.998,00",305,http://sistemas.macae.rj.gov.br:84/transparencia/default/contratacoes/mostrarcontratos?id=305,http://sistemas.macae.rj.gov.br:84/sim/midia/contrato/305/1442682901.pdf,1442682901.pdf
002/2015-EMIP,Prefeitura Municipal de Macaé,3º Aditivo,Prestação de Serviços,RELUZ EMPREENDIMENTOS E SERVIÇOS LTDA,"R$ 5.438.550,00",1183,http://sistemas.macae.rj.gov.br:84/transparencia/default/contratacoes/mostrarcontratos?id=1183,http://sistemas.macae.rj.gov.br:84/sim/midia/contrato/1183/1525786223.pdf,1525786223.pdf
002/2015-EMIP,Prefeitura Municipal de Macaé,1º Termo de Apostilamento,Prestação de Serviços,RELUZ EMPREENDIMENTOS E SERVIÇOS LTDA,,306,http://sistemas.macae.rj.gov.br:84/transparencia/default/contratacoes/mostrarcontratos?id=306,http://sistemas.macae.rj.gov.br:84/sim/midia/contrato/306/1442710598.pdf,1442710598.pdf
002/2015-EMIP,Prefeitura Municipal de Macaé,2º Aditivo,Prestação de Serviços,RELUZ EMPREENDIMENTOS E SERVIÇOS LTDA,"R$ 5.438.550,00",992,http://sistemas.macae.rj.gov.br:84/transparencia/default/contratacoes/mostrarcontratos?id=992,http://sistemas.macae.rj.gov.br:84/sim/midia/contrato/992/1498664157.pdf,1498664157.pdf
003/2015 - EMIP,Prefeitura Municipal de Macaé,3º Aditivo,Prestação de Serviços,ENGELUMEN ENERGIA E ILUMINAÇÃO LTDA,"R$ 4.859.276,18",1218,http://sistemas.macae.rj.gov.br:84/transparencia/default/contratacoes/mostrarcontratos?id=1218,http://sistemas.macae.rj.gov.br:84/sim/midia/contrato/1218/1533054554.pdf,1533054554.pdf
003/2015 - EMIP,Prefeitura Municipal de Macaé,1º Aditivo,Prestação de Serviços,ENGELUMEN ENERGIA E ILUMINAÇÃO LTDA.,"R$ 2.471.154,71",752,http://sistemas.macae.rj.gov.br:84/transparencia/default/contratacoes/mostrarcontratos?id=752,http://sistemas.macae.rj.gov.br:84/sim/midia/contrato/752/1467454111.pdf,1467454111.pdf
003/2015 - EMIP,Prefeitura Municipal de Macaé,2º Aditivo,Prestação de Serviços,ENGELUMEN ENERGIA E ILUMINAÇÃO LTDA,"R$ 4.859.276,18",986,http://sistemas.macae.rj.gov.br:84/transparencia/default/contratacoes/mostrarcontratos?id=986,http://sistemas.macae.rj.gov.br:84/sim/midia/contrato/986/1497998947.pdf,1497998947.pdf
003/2015 - EMIP,Prefeitura Municipal de Macaé,4º Aditivo,Prestação de Serviços,ENGELUMEN ENERGIA E ILUMINAÇÃO LTDA,"R$ 4.859.276,18",1456,http://sistemas.macae.rj.gov.br:84/transparencia/default/contratacoes/mostrarcontratos?id=1456,http://sistemas.macae.rj.gov.br:84/sim/midia/contrato/1456/1559219153.pdf,1559219153.pdf
002/2015 - EMIP,Prefeitura Municipal de Macaé,4º Aditivo,Prestação de Serviços,RELUZ EMPREENDIMENTOS E SERVIÇOS LTDA,"R$ 5.764.794,00",1436,http://sistemas.macae.rj.gov.br:84/transparencia/default/contratacoes/mostrarcontratos?id=1436,http://sistemas.macae.rj.gov.br:84/sim/midia/contrato/1436/1557841641.pdf,1557841641.pdf
25727/2015,Prefeitura Municipal de Macaé,2º Aditivo,Prestação de Serviços,DENJUD REFEIÇÕES COLETIVAS ADMINISTRAÇÃO E SERVIÇOS LTDA,"R$ 40.269.936,74",722,http://sistemas.macae.rj.gov.br:84/transparencia/default/contratacoes/mostrarcontratos?id=722,http://sistemas.macae.rj.gov.br:84/sim/midia/contrato/722/1464794560.pdf,1464794560.pdf
066/2015,Prefeitura Municipal de Macaé,Contrato Original,Obras e Serviços de Engenharia,C. H. CONSTRUTORA E SERVIÇOS LTDA ME,"R$ 460.989,36",512,http://sistemas.macae.rj.gov.br:84/transparencia/default/contratacoes/mostrarcontratos?id=512,http://sistemas.macae.rj.gov.br:84/sim/midia/contrato/512/1452839357.pdf,1452839357.pdf
